on_time_flag,detention_minutes,weight_lbs,typical_distance_miles,base_rate_per_mile,years_experience,revenue,actual_duration_hours,typical_transit_days
True,143,37558,92,2.79,16.0,252.95,1.7,1
False,99,26433,1718,2.47,3.0,4302.01,28.8,2
False,110,27641,1576,2.54,7.0,3516.89,25.0,2
True,233,31885,1229,1.69,11.0,2148.37,22.8,2
False,237,44733,557,1.95,20.0,1002.44,10.5,1
True,38,34135,1749,2.38,17.0,4472.71,33.7,3
True,13,20722,2269,2.74,15.0,5969.32,44.9,3
True,189,43612,2623,2.39,22.0,6890.17,52.2,4
True,208,23771,2108,2.45,13.0,5114.04,35.0,3
True,155,15859,1840,1.85,13.0,3064.38,36.2,3
False,231,28865,878,1.95,16.0,1879.38,15.0,1
True,195,40464,92,1.61,14.0,145.47,1.4,1
False,230,10170,262,2.63,13.0,712.48,4.9,1
True,143,33857,2017,1.84,5.0,3769.04,32.5,3
True,7,18104,1559,1.55,15.0,2274.71,25.0,2
False,161,38820,1576,2.54,16.0,4016.41,26.3,2
False,112,34889,712,1.94,15.0,1424.19,12.4,1
False,83,30307,2269,2.74,20.0,6758.54,47.0,3
False,18,18819,1749,2.38,23.0,4449.91,34.8,3
True,0,14749,476,2.06,14.0,901.61,8.7,1
False,183,42054,1557,2.01,14.0,3091.56,28.7,2
False,67,19766,476,2.06,24.0,1021.13,8.2,1
False,0,22437,2332,2.69,3.0,7156.93,43.6,4
True,180,14953,878,1.95,2.0,1856.69,15.1,1
False,204,12402,2623,2.47,23.0,7279.7,47.6,4
False,199,16884,2332,2.69,3.0,6877.56,42.2,4
False,0,44316,2627,2.69,20.0,7421.13,49.2,4
False,83,29660,1984,1.72,23.0,3517.77,30.6,3
True,62,39353,519,2.27,11.0,1086.56,8.8,1
False,109,41794,2259,1.99,5.0,5160.77,37.3,3
True,0,29581,762,2.62,21.0,1761.68,13.8,1
True,222,14925,1175,2.48,21.0,2851.72,22.7,2
False,45,19551,640,2.19,4.0,1565.08,10.9,1
True,6,19601,92,2.79,11.0,249.18,1.7,1
True,159,40027,712,1.94,2.0,1366.57,12.2,1
True,25,16067,2108,2.45,18.0,4590.84,45.2,3
True,181,42613,1718,2.47,10.0,4151.25,27.1,2
False,159,39215,1984,1.72,7.0,3549.4,38.8,3
False,203,44010,2332,2.12,12.0,4896.69,38.7,4
False,153,30997,1229,1.69,21.0,2273.79,22.3,2
True,132,26772,2627,2.69,25.0,7647.44,50.7,4
False,0,24169,519,2.27,17.0,1191.33,9.3,1
True,0,18011,1204,2.14,16.0,2784.34,21.0,2
True,169,33699,167,2.42,13.0,358.52,3.0,1
False,178,33145,712,1.94,15.0,1448.29,13.8,1
False,35,29606,2108,2.45,6.0,5190.4,35.5,3
True,131,35565,2259,1.99,17.0,4855.44,40.0,3
False,117,26406,2172,1.77,12.0,3546.43,38.7,3
True,112,26362,677,1.7,2.0,1266.73,10.8,1
False,197,39345,2623,2.39,17.0,6074.81,46.5,4
True,202,25150,1557,2.01,6.0,2719.67,24.2,2
False,114,29996,2108,2.45,2.0,5766.68,38.6,3
False,110,44509,2259,1.99,20.0,3869.27,39.2,3
False,12,44813,1271,2.33,11.0,2639.22,23.8,2
False,226,11731,2259,1.99,2.0,4542.03,43.9,3
False,43,32183,697,2.08,14.0,1392.52,11.9,1
False,216,38884,762,2.62,5.0,1990.54,13.6,1
True,55,44106,1130,1.81,20.0,2106.76,21.7,1
False,137,30621,921,2.45,20.0,2584.49,16.7,1
False,95,39847,519,2.27,12.0,1153.21,10.3,1
False,88,32356,712,1.94,25.0,1275.28,14.5,1
False,90,31855,640,2.19,6.0,1546.24,10.2,1
False,37,25129,720,2.62,6.0,2143.15,10.9,1
False,231,41477,519,2.27,7.0,1095.34,9.9,1
False,85,13703,2332,2.12,2.0,4234.07,46.8,4
False,53,29691,1204,2.14,20.0,2741.85,22.1,2
True,149,36327,1840,1.85,24.0,2970.85,36.1,3
False,81,19932,2147,2.48,14.0,5351.78,43.5,3
True,225,15996,1276,2.33,5.0,2720.4,25.6,2
False,18,38914,762,2.62,13.0,1753.18,15.0,1
True,183,42087,673,1.7,2.0,1132.54,11.2,1
True,56,14288,519,2.27,13.0,1140.05,8.9,1
False,0,44576,1429,2.51,6.0,4080.33,26.1,2
False,209,35975,1749,2.41,2.0,4718.37,32.8,3
True,4,32940,720,2.62,21.0,1927.07,11.7,1
False,2,11777,677,1.7,12.0,1113.55,10.9,1
False,171,24174,519,2.27,15.0,1259.44,10.4,1
False,43,26463,762,2.62,5.0,1931.44,13.3,1
False,239,13083,2332,2.12,24.0,5672.19,41.1,4
True,92,27801,673,1.7,18.0,1035.89,13.4,1
True,0,40904,1718,2.47,9.0,4863.09,29.5,2
True,220,17209,1229,1.69,7.0,1874.99,25.7,2
False,206,36678,2389,2.71,21.0,7015.21,43.2,4
False,43,40276,1271,2.02,13.0,2260.4,22.3,2
False,167,14151,2017,1.84,11.0,3369.08,36.2,3
False,148,39882,2108,2.45,6.0,4632.92,34.7,3
True,99,20009,2172,1.89,11.0,4626.68,40.9,3
False,199,32447,1429,2.51,15.0,3995.14,25.0,2
True,14,23718,2332,2.69,21.0,6427.63,44.0,4
False,231,42028,1311,2.71,25.0,3440.52,26.6,2
True,145,11922,640,2.19,7.0,1600.12,12.7,1
False,23,40583,2332,2.12,12.0,5098.77,47.8,4
True,1,22738,92,2.79,10.0,254.29,1.5,1
True,0,24838,2017,1.84,6.0,3360.83,34.2,3
True,159,29901,2623,2.47,14.0,6756.41,45.9,4
True,33,11303,1557,2.01,22.0,3562.07,28.5,2
False,176,21203,1429,2.51,24.0,3631.81,24.0,2
True,81,34073,519,2.27,15.0,1182.43,10.1,1
True,0,32937,3141,1.65,23.0,5644.83,56.8,5
True,180,25104,262,2.63,2.0,717.1,5.0,1
False,114,33904,1718,2.47,25.0,4724.62,29.1,2
False,0,31528,1557,2.01,16.0,3005.88,28.4,2
True,206,23140,1044,2.08,13.0,2000.73,20.5,1
True,0,20469,921,2.45,14.0,2549.04,18.9,1
True,200,30150,762,2.62,19.0,2112.03,13.1,1
False,106,37622,675,2.13,23.0,1518.68,12.2,1
True,139,16434,1271,2.33,20.0,2915.44,22.8,2
False,0,39854,92,1.61,23.0,134.18,1.8,1
True,32,28045,804,1.63,23.0,1427.3,13.4,1
True,0,32940,777,2.35,6.0,2057.26,12.8,1
True,182,19200,2172,1.89,14.0,3689.64,38.2,3
True,187,40686,675,2.13,18.0,1390.43,10.9,1
True,74,16138,2332,2.69,20.0,7008.67,38.7,4
True,33,38890,167,2.42,20.0,406.42,3.5,1
True,111,10435,1718,2.47,21.0,3644.02,35.1,2
True,106,24180,1271,2.02,13.0,2461.58,20.8,2
True,173,22942,2729,2.5,15.0,7684.25,53.5,4
True,15,12835,597,2.33,7.0,1254.42,10.5,1
True,0,29069,2172,1.89,2.0,4651.27,39.8,3
True,4,22473,92,1.61,15.0,139.05,1.7,1
True,0,44050,2561,1.52,15.0,3929.06,42.3,4
False,230,36887,1311,2.71,3.0,3594.86,21.1,2
True,87,33287,921,2.45,22.0,2110.8,16.8,1
True,137,18105,720,2.62,6.0,1860.81,12.8,1
True,54,43416,777,2.35,25.0,1956.61,16.2,1
True,31,18857,712,1.94,23.0,1275.6,14.7,1
False,169,33494,1557,2.01,21.0,3503.51,27.7,2
False,226,23144,2172,1.77,18.0,3796.46,42.7,3
True,38,36989,673,1.7,25.0,1242.77,11.8,1
True,62,14059,677,1.7,3.0,1267.61,11.4,1
True,65,38281,597,2.33,23.0,1374.83,9.6,1
False,227,35628,1216,2.75,24.0,3527.35,24.0,2
False,131,36360,1718,2.47,15.0,4405.32,35.2,2
True,26,41495,1749,2.41,23.0,4022.78,29.1,3
True,82,16147,2332,2.69,15.0,6695.5,45.1,4
False,168,24155,1229,1.69,19.0,2236.04,19.5,2
True,219,34422,2561,1.52,3.0,4242.09,44.8,4
False,143,23619,673,1.7,18.0,1048.34,12.7,1
True,157,39489,2003,2.55,18.0,5763.48,32.9,3
False,30,32094,1044,2.08,22.0,1911.57,20.9,1
False,0,12434,2389,2.71,18.0,5796.88,46.7,4
False,219,10346,2108,2.45,19.0,4969.22,41.7,3
False,133,25863,1130,1.81,5.0,2137.53,21.4,1
False,88,34513,1175,2.48,3.0,2969.76,18.3,2
False,0,32263,673,1.7,23.0,974.51,12.3,1
True,70,41490,1429,2.51,2.0,3170.99,26.8,2
True,231,39491,777,2.35,11.0,1877.31,13.0,1
False,38,38464,720,2.62,4.0,1958.59,14.5,1
True,190,14945,92,1.61,21.0,167.49,1.4,1
True,50,33067,2003,2.55,18.0,5314.07,32.1,3
False,53,10864,2172,1.77,15.0,3829.64,35.6,3
True,73,42308,2627,2.69,6.0,6877.27,47.1,4
False,156,36660,2332,2.12,20.0,4206.03,41.0,4
False,82,35714,557,1.95,7.0,1150.5,9.7,1
False,161,22898,2729,2.5,13.0,6641.77,48.5,4
False,205,41265,2172,1.77,10.0,4377.3,42.3,3
True,7,14932,677,1.7,5.0,1228.18,12.4,1
True,182,35885,1271,2.02,10.0,2382.36,21.4,2
True,36,40842,2332,2.12,22.0,4560.8,36.1,4
False,20,15858,1840,1.85,13.0,3184.95,35.2,3
False,69,38459,2259,1.99,14.0,5031.68,41.5,3
False,195,37334,2332,2.12,12.0,5051.59,42.1,4
True,91,30459,2003,2.55,13.0,4573.71,33.7,3
False,47,34405,2332,2.12,24.0,4722.92,37.9,4
True,178,23381,262,2.63,5.0,683.2,4.2,1
False,144,16893,1229,1.69,13.0,2000.69,20.0,2
False,106,40346,597,2.33,11.0,1590.58,10.7,1
False,0,11979,2017,1.84,5.0,3368.18,33.8,3
False,65,35671,1749,2.41,14.0,4304.08,30.4,3
True,182,22753,92,1.61,7.0,164.31,1.5,1
False,220,27506,2147,2.48,20.0,5932.21,35.4,3
False,0,39335,2332,2.69,15.0,6352.65,46.2,4
True,130,12007,2332,2.12,21.0,5593.79,41.9,4
False,97,10065,2332,2.69,14.0,5437.48,46.5,4
False,56,29238,476,2.06,10.0,1043.31,8.4,1
False,201,13854,2003,2.55,18.0,5165.88,34.5,3
False,26,15870,1130,1.81,20.0,1795.04,22.1,1
True,196,14157,2003,2.55,24.0,4601.32,34.7,3
False,99,33276,673,1.7,2.0,996.1,11.6,1
True,23,41738,2172,1.77,16.0,4164.44,41.2,3
True,207,41723,2623,2.47,20.0,6055.38,47.2,4
True,96,11454,1429,2.51,6.0,3907.96,21.6,2
False,14,43338,675,2.13,21.0,1543.0,11.1,1
True,191,39599,2172,1.77,6.0,4162.72,38.9,3
False,94,21966,1749,2.41,19.0,3749.07,31.8,3
False,0,24909,2623,2.39,21.0,5617.88,42.9,4
True,89,24944,777,2.35,15.0,1823.4,12.6,1
False,211,34009,1044,2.08,19.0,2109.23,19.6,1
False,73,36416,1576,2.54,18.0,3951.7,24.9,2
True,119,10008,1749,2.41,23.0,3970.23,31.0,3
True,169,26291,2259,1.99,20.0,4778.65,37.1,3
True,236,11199,2147,2.48,17.0,5887.6,38.3,3
False,108,10288,1718,2.47,14.0,3932.61,34.2,2
True,199,33767,2389,2.71,19.0,5993.26,38.9,4
False,38,15564,2147,2.48,12.0,4879.43,36.1,3
False,2,41202,762,2.62,23.0,1769.76,11.9,1
True,125,44354,1559,1.55,7.0,2338.94,30.7,2
False,190,15225,921,2.45,23.0,2078.61,15.0,1
False,162,42233,777,2.35,22.0,1936.43,12.9,1
False,29,11449,2623,2.47,13.0,7348.74,47.3,4
False,0,18981,921,2.45,11.0,2397.92,16.7,1
True,184,25504,1749,2.41,10.0,4632.78,30.7,3
True,222,35011,2147,2.48,17.0,5296.22,40.9,3
False,219,26296,777,2.35,9.0,1807.02,14.2,1
False,75,22923,2259,1.99,2.0,4934.75,40.1,3
False,147,22417,92,2.79,6.0,219.71,1.6,1
True,210,42365,878,1.95,23.0,1713.55,17.1,1
True,213,35243,1576,2.54,7.0,3892.72,25.5,2
False,37,13560,1276,2.33,6.0,2999.28,22.1,2
False,0,23449,673,1.7,5.0,994.56,10.6,1
True,116,28535,1559,1.55,5.0,2434.0,31.3,2
False,48,10692,697,2.08,12.0,1327.22,11.6,1
True,180,11999,2259,1.99,7.0,4626.91,45.8,3
False,20,44963,1718,2.47,23.0,4360.1,32.5,2
False,12,28825,2172,1.77,10.0,3547.14,40.2,3
True,0,24506,1749,2.38,20.0,3866.63,31.6,3
True,30,19824,2561,1.52,6.0,3441.48,48.2,4
True,0,39758,547,1.69,9.0,881.4,9.1,1
False,0,28849,547,1.69,14.0,922.1,9.6,1
False,0,26079,1559,1.55,24.0,2468.6,28.7,2
False,30,36122,1840,1.85,25.0,3259.02,30.9,3
False,18,10158,777,2.35,14.0,1744.31,12.5,1
True,214,15000,1557,2.01,23.0,3299.29,31.1,2
False,238,31404,712,1.94,3.0,1426.93,12.4,1
True,230,34676,675,2.13,15.0,1350.94,11.4,1
False,163,29251,476,2.06,24.0,1013.72,8.1,1
False,169,38897,262,2.63,20.0,691.44,4.6,1
False,117,28438,673,1.7,6.0,1022.5,12.0,1
False,80,27603,2172,1.77,2.0,3868.73,34.5,3
False,129,20024,670,2.07,5.0,1249.85,12.2,1
True,192,26749,2623,2.39,14.0,5886.08,50.2,4
True,25,31754,547,1.69,14.0,915.11,8.5,1
False,216,36976,1984,1.72,25.0,2998.22,35.8,3
True,71,33646,1175,2.48,7.0,2564.14,21.1,2
True,56,14416,2259,1.99,15.0,5151.58,41.7,3
True,186,13813,92,2.79,14.0,292.87,1.7,1
False,0,13564,640,2.19,23.0,1345.06,11.7,1
False,8,19485,1559,1.55,23.0,2348.36,25.8,2
True,0,20647,167,2.42,22.0,415.17,3.1,1
False,73,39147,712,1.94,11.0,1347.51,12.0,1
False,47,43160,1557,2.01,17.0,3195.05,30.4,2
False,46,26330,2108,2.45,21.0,5189.34,43.0,3
False,53,36885,2332,2.12,20.0,4626.49,43.9,4
False,0,10803,2147,2.48,18.0,4612.9,34.9,3
True,1,40819,1576,2.54,23.0,4283.37,27.9,2
True,191,37821,597,2.33,7.0,1543.11,10.9,1
False,96,26342,1271,2.02,23.0,2799.5,20.1,2
True,0,12748,1130,1.81,2.0,1954.54,20.3,1
False,153,25295,1984,1.72,13.0,3736.22,38.2,3
True,128,43131,712,1.94,21.0,1470.34,12.2,1
True,182,31295,1429,2.51,10.0,3699.4,25.1,2
True,100,26985,1557,2.01,22.0,3489.79,25.9,2
True,137,12510,2172,1.89,9.0,4457.83,33.7,3
True,0,38926,2389,2.71,13.0,6485.26,44.0,4
False,65,14511,547,1.69,14.0,845.25,10.2,1
True,223,43249,2623,2.39,6.0,5481.01,42.8,4
False,132,32864,1576,2.54,20.0,4367.99,30.3,2
False,64,29979,1559,1.55,16.0,2671.19,28.2,2
True,146,41358,712,1.94,11.0,1272.35,12.5,1
False,77,38202,2623,2.47,5.0,7145.29,49.2,4
False,0,43237,92,2.79,11.0,236.55,1.6,1
False,184,34023,262,2.63,7.0,783.35,4.2,1
True,86,21443,1749,2.38,2.0,4592.43,32.2,3
False,230,19163,2147,2.48,13.0,5537.82,34.7,3
True,108,18943,2623,2.39,15.0,5465.95,44.4,4
True,92,24137,1216,2.75,15.0,2982.01,18.7,2
False,221,19629,673,1.7,3.0,1091.59,12.3,1
True,63,33555,921,2.45,9.0,2471.06,17.1,1
True,0,39053,1130,1.81,20.0,2073.14,18.4,1
True,64,31075,1276,2.33,5.0,3299.6,24.6,2
False,153,40902,1175,2.48,4.0,2840.06,19.2,2
False,104,23441,1576,2.54,15.0,3589.41,30.8,2
False,10,40763,2172,1.89,13.0,4492.76,38.1,3
True,149,14688,921,2.45,20.0,2152.88,16.1,1
True,65,23289,167,2.42,13.0,441.25,2.9,1
False,96,15573,2332,2.69,14.0,6331.86,48.3,4
False,238,28599,3141,1.65,5.0,5859.21,61.6,5
False,229,22075,878,1.95,18.0,1937.82,14.6,1
False,212,42480,2729,2.5,20.0,6723.53,46.3,4
True,149,18924,3141,1.65,12.0,4872.06,53.4,5
True,165,34362,2332,2.12,15.0,4986.93,36.6,4
True,232,38712,1749,2.38,5.0,3839.67,35.8,3
True,121,33548,1229,1.69,3.0,2188.69,19.1,2
True,18,32246,2172,1.77,2.0,4033.88,39.4,3
True,71,24522,2623,2.39,13.0,6586.57,40.8,4
False,201,29588,2729,2.5,15.0,7240.85,41.9,4
True,37,27231,697,2.08,5.0,1588.14,11.2,1
True,188,23779,1559,1.55,15.0,2485.66,27.1,2
False,94,37191,519,2.27,15.0,1140.34,8.9,1
True,44,22083,2623,2.47,18.0,6530.25,42.5,4
True,52,23955,1559,1.55,23.0,2204.67,29.6,2
False,175,25853,777,2.35,16.0,1659.45,12.9,1
True,216,32176,2259,1.99,21.0,3954.42,38.8,3
True,216,18838,2259,1.99,6.0,4820.37,37.2,3
False,211,12703,720,2.62,5.0,2070.8,14.8,1
False,74,43335,777,2.35,14.0,1882.56,14.5,1
True,61,43487,777,2.35,24.0,1565.8,12.9,1
True,182,37072,3141,1.65,11.0,4872.24,55.4,5
True,144,34098,1216,2.75,13.0,3773.43,24.1,2
False,84,35826,677,1.7,12.0,1205.2,11.4,1
True,127,42142,673,1.7,13.0,1225.87,11.5,1
False,20,44369,1749,2.41,8.0,4027.22,32.4,3
True,135,23178,3141,1.65,6.0,4528.39,61.0,5
True,181,32035,2623,2.47,15.0,5715.02,47.7,4
True,24,21749,597,2.33,19.0,1257.77,11.8,1
False,196,44063,921,2.45,5.0,2481.69,18.0,1
False,135,39122,1576,2.54,9.0,4143.29,30.0,2
True,96,42197,3141,1.65,7.0,5024.55,48.4,5
False,41,13375,92,2.79,14.0,242.05,1.8,1
False,93,21004,2108,2.45,19.0,5287.49,32.9,3
True,5,33828,2729,2.5,2.0,6503.48,55.8,4
True,19,34014,3141,1.65,3.0,5529.6,54.3,5
False,4,23104,547,1.69,2.0,960.28,10.2,1
True,220,22343,1718,2.47,10.0,3658.83,29.4,2
False,94,40307,1044,2.08,5.0,2090.83,19.6,1
True,24,43218,2017,1.84,12.0,3941.6,40.7,3
True,109,21864,1429,2.51,14.0,3616.19,24.8,2
False,207,43481,1229,1.69,12.0,2262.3,20.3,2
True,126,17663,1749,2.38,23.0,4675.74,34.2,3
True,53,41811,2269,2.74,19.0,6877.23,37.0,3
True,15,26498,2729,2.5,20.0,7352.31,45.2,4
True,166,24147,1559,1.55,15.0,2434.32,26.5,2
False,0,12497,1130,1.81,9.0,2040.6,18.4,1
True,27,30696,2017,1.84,13.0,3791.59,32.7,3
False,0,44259,640,2.19,9.0,1523.4,11.8,1
True,169,10213,675,2.13,3.0,1628.77,11.5,1
False,216,25715,1271,2.33,11.0,2929.86,22.2,2
False,47,41989,2147,2.48,13.0,6113.66,41.2,3
False,175,31367,673,1.7,5.0,1282.56,12.8,1
True,149,41959,1718,2.47,11.0,4065.24,36.3,2
False,0,23525,921,2.45,23.0,2108.07,17.1,1
True,209,13038,3141,1.65,7.0,4937.2,55.2,5
False,104,27760,878,1.95,21.0,1816.71,17.7,1
True,72,14390,2147,2.48,5.0,5129.5,36.1,3
False,55,33114,1576,2.54,6.0,4154.87,26.0,2
False,237,10482,878,1.95,19.0,1539.94,15.0,1
False,131,26427,1311,2.71,15.0,3365.49,20.9,2
False,115,30724,2561,1.52,2.0,4092.8,50.2,4
False,29,13427,640,2.19,18.0,1421.33,10.8,1
False,30,13964,2017,1.84,23.0,3474.58,33.9,3
False,94,24989,673,1.7,16.0,1120.26,12.9,1
False,175,26647,1749,2.38,15.0,3694.92,32.9,3
False,52,35196,1130,1.81,13.0,2296.82,22.5,1
True,110,41273,3141,1.65,25.0,5422.59,49.3,5
True,135,27262,673,1.7,23.0,1168.22,11.2,1
True,177,30608,921,2.45,14.0,1949.44,15.4,1
False,238,24461,670,2.07,14.0,1499.69,11.0,1
True,85,30650,2108,2.45,6.0,5703.81,42.3,3
False,226,44175,2729,2.5,23.0,7652.94,51.2,4
False,197,43255,2389,2.71,23.0,5879.51,38.3,4
False,130,23513,2623,2.47,18.0,5977.5,47.9,4
True,143,40543,1429,2.51,25.0,3084.15,24.8,2
True,2,22143,677,1.7,4.0,1217.55,12.9,1
False,40,44260,2729,2.5,5.0,7425.0,50.3,4
False,190,15421,2269,2.74,13.0,6592.34,41.8,3
True,150,39950,675,2.13,5.0,1589.13,12.2,1
True,31,24842,697,2.08,13.0,1630.2,13.5,1
False,112,42911,557,1.95,2.0,1234.86,9.2,1
False,16,13041,921,2.45,25.0,2231.82,16.6,1
False,56,10550,1229,1.69,9.0,2062.24,22.0,2
True,110,18175,712,1.94,15.0,1330.25,13.5,1
True,46,34442,2627,2.69,20.0,6795.73,42.5,4
True,168,21549,1557,2.01,11.0,2976.15,30.3,2
True,0,44893,597,2.33,21.0,1280.11,11.1,1
True,213,39842,640,2.19,13.0,1575.14,12.5,1
False,183,38719,1429,2.51,23.0,3204.16,26.9,2
True,173,25140,597,2.33,3.0,1465.62,11.4,1
False,234,27605,1576,2.54,6.0,4006.01,28.9,2
True,204,16767,2332,2.12,3.0,5334.97,40.9,4
False,174,11080,2332,2.12,7.0,4280.32,38.2,4
False,103,13207,1271,2.33,7.0,3016.68,24.6,2
False,107,18254,1175,2.48,21.0,2712.3,20.6,2
True,235,27802,2627,2.69,4.0,7855.94,46.3,4
True,23,31848,1557,2.01,12.0,3226.01,24.3,2
False,32,26536,2017,1.84,21.0,3584.14,37.8,3
False,58,22754,1130,1.81,6.0,2153.51,23.2,1
True,217,32245,557,1.95,18.0,1144.75,10.6,1
False,63,44779,2172,1.77,23.0,4072.78,45.3,3
False,194,24011,1557,2.01,6.0,3338.06,27.8,2
False,230,27502,167,2.42,24.0,450.38,3.0,1
True,190,36530,1044,2.08,23.0,1931.26,18.8,1
False,0,15396,597,2.33,4.0,1594.27,10.4,1
False,26,27485,1984,1.72,11.0,3519.36,39.0,3
False,236,37101,712,1.94,4.0,1223.44,14.2,1
True,127,33990,1271,2.02,4.0,2329.53,23.1,2
True,35,40511,1229,1.69,17.0,1832.95,19.7,2
True,213,14206,2259,1.99,6.0,4726.26,38.5,3
True,139,31949,1718,2.47,14.0,4445.58,30.0,2
False,209,23549,597,2.33,4.0,1485.83,10.3,1
False,121,40920,670,2.07,21.0,1420.18,13.0,1
True,213,43015,3141,1.65,15.0,4483.41,52.9,5
True,70,11429,675,2.13,5.0,1316.33,12.9,1
False,175,33117,547,1.69,2.0,944.88,8.8,1
True,238,28009,519,2.27,5.0,1024.5,9.3,1
False,87,12363,1175,2.48,13.0,2678.39,23.0,2
False,82,21015,519,2.27,20.0,1098.81,8.5,1
False,0,18590,1718,2.47,20.0,4322.95,32.0,2
False,112,18148,1984,1.72,14.0,3666.93,34.8,3
True,83,13331,1175,2.48,23.0,2893.48,22.8,2
True,177,16371,2017,1.84,14.0,3495.54,33.6,3
True,109,30920,712,1.94,23.0,1527.61,14.1,1
False,30,20688,1229,1.69,5.0,1850.53,22.2,2
True,239,10160,2389,2.71,5.0,7114.13,43.7,4
False,222,34924,1216,2.75,24.0,3037.91,19.8,2
True,179,21444,1204,2.14,15.0,2765.54,21.0,2
False,48,22760,677,1.7,17.0,1169.46,12.6,1
True,158,22634,2003,2.55,6.0,5393.88,33.6,3
True,52,40337,640,2.19,10.0,1392.24,9.9,1
False,86,43137,2017,1.84,6.0,3262.32,33.0,3
False,208,16112,677,1.7,23.0,1002.94,11.2,1
False,56,27871,673,1.7,4.0,1092.07,10.7,1
True,216,17814,2332,2.69,3.0,6934.23,45.2,4
True,111,10818,640,2.19,10.0,1561.15,10.7,1
True,180,34244,1718,2.47,6.0,4728.05,29.5,2
True,210,16556,1229,1.69,12.0,1965.02,20.6,2
False,238,27633,675,2.13,11.0,1391.26,12.4,1
False,185,20757,2332,2.12,25.0,4514.08,48.2,4
True,116,11924,2561,1.52,19.0,3903.1,40.9,4
False,112,37644,2332,2.69,21.0,6434.41,38.1,4
True,35,34873,1840,1.85,5.0,3879.48,37.6,3
False,207,44564,2108,2.45,25.0,4560.46,34.9,3
True,230,32488,1984,1.72,9.0,3272.06,40.2,3
True,112,22068,677,1.7,13.0,1322.12,11.8,1
False,41,11497,2332,2.69,21.0,6795.91,38.9,4
False,130,16713,1276,2.33,4.0,3374.85,22.7,2
True,155,37813,2269,2.74,25.0,5575.25,39.2,3
True,150,40073,1559,1.55,2.0,2765.0,26.2,2
True,181,11681,697,2.08,15.0,1365.98,12.3,1
False,133,28242,262,2.63,15.0,754.49,4.7,1
False,175,39696,519,2.27,25.0,1120.32,9.9,1
True,224,15967,476,2.06,21.0,982.2,8.1,1
False,0,23679,1749,2.41,4.0,3710.98,34.9,3
True,207,36922,2332,2.12,7.0,4842.47,42.3,4
True,210,35899,2172,1.77,12.0,3974.99,42.9,3
False,218,25599,2729,2.5,23.0,6155.02,54.5,4
False,134,26949,1718,2.47,13.0,4427.54,29.1,2
False,111,19964,720,2.62,24.0,2107.55,12.9,1
False,205,41220,2332,2.12,20.0,4635.84,42.5,4
False,216,28782,1557,2.01,15.0,2957.45,24.1,2
False,88,36417,1204,2.14,12.0,2286.43,24.0,2
False,56,35818,1271,2.33,21.0,2827.3,20.7,2
True,41,32898,547,1.69,4.0,855.25,9.5,1
False,47,43188,1749,2.38,20.0,4231.06,28.5,3
False,64,32389,2269,2.74,25.0,5924.53,46.8,3
False,81,43007,547,1.69,10.0,966.75,9.4,1
True,231,29374,1276,2.33,14.0,3228.34,24.1,2
False,166,13563,2729,2.5,25.0,6076.9,54.7,4
False,209,27577,1044,2.08,9.0,1902.09,21.3,1
False,105,27897,1576,2.54,23.0,4308.86,28.7,2
True,33,21360,777,2.35,25.0,2072.75,15.9,1
False,103,44270,167,2.42,10.0,438.02,2.8,1
True,150,24605,167,2.42,10.0,454.72,3.3,1
False,155,34049,1559,1.55,3.0,2298.55,25.1,2
True,0,36397,2729,2.5,21.0,6551.83,45.3,4
True,145,31592,1175,2.48,2.0,3027.46,18.3,2
False,208,30255,2332,2.12,20.0,4231.84,40.3,4
True,128,44032,2269,2.74,18.0,6139.91,45.1,3
True,190,13450,697,2.08,24.0,1485.77,11.5,1
False,209,16754,1130,1.81,25.0,2132.76,18.3,1
False,173,27959,2259,1.99,7.0,5071.92,40.2,3
True,0,43787,1311,2.71,18.0,3254.3,27.3,2
True,239,30980,1204,2.14,4.0,2229.6,19.4,2
False,215,22699,1276,2.33,22.0,2587.23,20.4,2
False,228,35926,2003,2.55,5.0,5390.67,34.7,3
False,236,25626,2627,2.69,15.0,7491.23,41.9,4
False,137,11929,547,1.69,23.0,877.61,10.3,1
True,7,20671,697,2.08,14.0,1646.2,11.9,1
True,27,36059,2389,2.71,18.0,6071.84,45.1,4
False,162,20931,762,2.62,18.0,2116.53,14.7,1
True,185,23416,1718,2.47,4.0,4090.25,27.8,2
True,51,25010,673,1.7,6.0,1101.24,12.5,1
True,115,20235,697,2.08,13.0,1419.19,13.4,1
True,104,44476,2389,2.71,2.0,6196.13,39.2,4
True,168,36275,697,2.08,18.0,1569.58,12.6,1
False,28,37195,677,1.7,13.0,991.77,12.7,1
True,0,39082,597,2.33,11.0,1222.31,10.1,1
False,142,15018,2627,2.69,21.0,7139.42,55.5,4
True,100,26800,2259,1.99,15.0,4130.07,42.5,3
True,13,38149,677,1.7,4.0,1226.1,11.5,1
True,0,20010,2017,1.84,22.0,3645.69,37.7,3
True,81,40957,1130,1.81,16.0,1958.1,21.7,1
True,0,34263,2003,2.55,21.0,5737.86,33.0,3
False,203,30700,2259,1.99,21.0,3878.59,43.7,3
False,227,19087,1229,1.69,4.0,2117.66,20.4,2
False,180,22957,2172,1.77,2.0,3681.17,37.0,3
True,119,32597,3141,1.65,20.0,4764.76,61.8,5
True,198,43617,2172,1.77,12.0,4008.34,38.4,3
